COOPID, YEAR, MONTH, DAY, meanTemp
84570,1999,5,5,83.00000
84570,1999,5,6,82.50000
84570,1999,5,7,82.00000
84570,1999,5,8,82.00000
84570,1999,5,9,81.50000
84570,1999,5,10,80.50000
84570,1999,5,11,81.50000
84570,1999,5,12,81.00000
84570,1999,5,13,79.00000
84570,1999,5,14,80.00000
84570,1999,5,15,83.50000
84570,1999,5,16,80.50000
84570,1999,5,17,79.00000
84570,1999,5,18,79.50000
84570,1999,5,19,78.50000
84570,1999,5,20,79.50000
84570,1999,5,21,81.00000
84570,1999,5,22,80.00000
84570,1999,5,23,82.00000
84570,1999,5,24,80.50000
84570,1999,5,25,80.50000
84570,1999,5,26,83.50000
84570,1999,5,27,84.50000
84570,1999,5,28,84.50000
84570,1999,5,29,84.50000
84570,1999,5,30,81.00000
84570,1999,5,31,79.50000
84570,1999,6,1,82.00000
84570,1999,6,2,84.00000
84570,1999,6,3,83.00000
84570,1999,6,4,81.50000
84570,1999,6,5,83.50000
84570,1999,6,6,78.00000
84570,1999,6,7,82.50000
84570,1999,6,8,80.00000
84570,1999,6,9,83.00000
84570,1999,6,10,84.50000
84570,1999,6,11,81.50000
84570,1999,6,12,82.00000
84570,1999,6,13,84.00000
84570,1999,6,14,84.00000
84570,1999,6,15,84.00000
84570,1999,6,16,81.00000
84570,1999,6,17,83.50000
84570,1999,6,18,81.50000
84570,1999,6,19,79.50000
84570,1999,6,20,83.00000
84570,1999,6,21,85.00000
84570,1999,6,22,83.50000
84570,1999,6,23,83.50000
84570,1999,6,24,81.50000
84570,1999,6,25,82.00000
84570,1999,6,26,83.50000
84570,1999,6,27,86.00000
84570,1999,6,28,85.50000
84570,1999,6,29,84.50000
84570,1999,6,30,83.00000
84570,1999,7,1,83.00000
84570,1999,7,2,83.50000
84570,1999,7,3,78.00000
84570,1999,7,4,81.50000
84570,1999,7,5,84.00000
84570,1999,7,6,83.50000
84570,1999,7,7,83.00000
84570,1999,7,8,83.00000
84570,1999,7,9,85.50000
84570,1999,7,10,85.00000
84570,1999,7,11,86.00000
84570,1999,7,12,85.00000
84570,1999,7,13,83.00000
84570,1999,7,14,84.50000
84570,1999,7,15,83.50000
84570,1999,7,16,83.50000
84570,1999,7,17,80.50000
84570,1999,7,18,83.50000
84570,1999,7,19,84.00000
84570,1999,7,20,86.50000
84570,1999,7,21,84.50000
84570,1999,7,22,83.00000
84570,1999,7,23,84.00000
84570,1999,7,24,85.50000
84570,1999,7,25,85.50000
84570,1999,7,26,85.00000
84570,1999,7,27,85.00000
84570,1999,7,28,85.00000
84570,1999,7,29,85.00000
84570,1999,7,30,87.50000
84570,1999,7,31,86.50000
84570,1999,8,1,85.50000
84570,1999,8,2,82.00000
84570,1999,8,3,82.00000
84570,1999,8,4,81.00000
84570,1999,8,5,82.50000
84570,1999,8,6,86.00000
84570,1999,8,7,85.00000
84570,1999,8,8,87.00000
84570,1999,8,9,84.50000
84570,1999,8,10,85.00000
84570,1999,8,11,85.50000
84570,1999,8,12,87.00000
84570,1999,8,13,84.00000
84570,1999,8,14,79.50000
84570,1999,8,15,85.50000
84570,1999,8,16,86.50000
84570,1999,8,17,80.50000
84570,1999,8,18,79.00000
84570,1999,8,19,82.00000
84570,1999,8,20,85.00000
84570,1999,8,21,84.50000
84570,1999,8,22,84.00000
84570,1999,8,23,82.00000
84570,1999,8,24,83.50000
84570,1999,8,25,83.00000
84570,1999,8,26,83.50000
84570,1999,8,27,85.00000
84570,1999,8,28,84.50000
84570,1999,8,29,86.00000
84570,1999,8,30,86.50000
84570,1999,8,31,86.00000
84570,1999,9,1,85.00000
84570,1999,9,2,85.00000
84570,1999,9,3,84.50000
84570,1999,9,4,84.00000
84570,1999,9,5,86.00000
84570,1999,9,6,86.00000
84570,1999,9,7,82.00000
84570,1999,9,8,83.50000
84570,1999,9,9,80.50000
84570,1999,9,10,81.50000
84570,1999,9,11,83.00000
84570,1999,9,12,84.50000
84570,1999,9,13,84.00000
84570,1999,9,14,84.50000
84570,1999,9,15,86.50000
84570,1999,9,16,84.00000
84570,1999,9,17,82.50000
84570,1999,9,18,82.00000
84570,1999,9,19,83.00000
84570,1999,9,20,84.00000
84570,1999,9,21,82.50000
84570,1999,9,22,83.50000
84570,1999,9,23,81.00000
84570,1999,9,24,79.50000
84570,1999,9,25,81.50000
84570,1999,9,26,82.00000
84570,1999,9,27,83.00000
84570,1999,9,28,83.00000
84570,1999,9,29,84.50000
84570,1999,9,30,83.00000
84570,1999,10,1,84.00000
84570,1999,10,2,79.50000
84570,1999,10,3,80.00000
84570,1999,10,4,84.50000
84570,1999,10,5,83.50000
84570,1999,10,6,80.50000
84570,1999,10,7,80.50000
84570,1999,10,8,83.50000
84570,1999,10,9,83.00000
84570,1999,10,10,80.50000
84570,1999,10,11,82.00000
84570,1999,10,12,81.00000
84570,1999,10,13,81.00000
84570,1999,10,14,77.50000
84570,1999,10,15,78.50000
84570,1999,10,16,81.00000
84570,1999,10,17,81.50000
84570,1999,10,18,79.50000
84570,1999,10,19,80.50000
84570,1999,10,20,83.50000
84570,1999,10,21,82.00000
84570,1999,10,22,76.50000
84570,1999,10,23,75.50000
84570,1999,10,24,73.50000
84570,1999,10,25,74.00000
84570,1999,10,26,76.00000
84570,1999,10,27,76.50000
84570,1999,10,28,76.50000
84570,1999,10,29,78.00000
84570,1999,10,30,78.50000
84570,1999,10,31,78.50000
84570,1999,11,1,78.00000
84570,1999,11,2,78.50000
84570,1999,11,3,71.00000
84570,1999,11,4,70.50000
84570,1999,11,5,75.00000
84570,1999,11,6,76.50000
84570,1999,11,7,76.00000
84570,1999,11,8,76.00000
84570,1999,11,9,76.50000
84570,1999,11,10,77.00000
84570,1999,11,11,76.50000
84570,1999,11,12,76.50000
84570,1999,11,13,75.50000
84570,1999,11,14,76.50000
84570,1999,11,15,73.00000
84570,1999,11,16,73.00000
84570,1999,11,17,70.50000
84570,1999,11,18,75.00000
84570,1999,11,19,76.00000
84570,1999,11,20,75.00000
84570,1999,11,21,74.00000
84570,1999,11,22,75.00000
84570,1999,11,23,74.50000
84570,1999,11,24,74.50000
84570,1999,11,25,76.00000
84570,1999,11,26,75.50000
84570,1999,11,27,73.00000
84570,1999,11,28,72.50000
84570,1999,11,29,73.50000
84570,1999,11,30,71.50000
84570,1999,12,1,67.00000
84570,1999,12,2,66.00000
84570,1999,12,3,69.00000
84570,1999,12,4,72.50000
84570,1999,12,5,74.50000
84570,1999,12,6,73.50000
84570,1999,12,7,70.00000
84570,1999,12,8,75.50000
84570,1999,12,9,75.50000
84570,1999,12,10,75.00000
84570,1999,12,11,74.50000
84570,1999,12,12,75.00000
84570,1999,12,13,77.00000
84570,1999,12,14,76.50000
84570,1999,12,15,75.50000
84570,1999,12,16,73.50000
84570,1999,12,17,75.00000
84570,1999,12,18,75.50000
84570,1999,12,19,75.00000
84570,1999,12,20,75.50000
84570,1999,12,21,77.00000
84570,1999,12,22,76.50000
84570,1999,12,23,77.50000
84570,1999,12,24,70.00000
84570,1999,12,25,64.00000
84570,1999,12,26,61.50000
84570,1999,12,27,66.50000
84570,1999,12,28,67.00000
84570,1999,12,29,66.00000
84570,1999,12,30,65.50000
84570,1999,12,31,71.50000
84570,2000,1,1,74.00000
84570,2000,1,2,74.00000
84570,2000,1,3,74.50000
84570,2000,1,4,72.50000
84570,2000,1,5,70.50000
84570,2000,1,6,75.00000
84570,2000,1,7,76.00000
84570,2000,1,8,75.50000
84570,2000,1,9,75.00000
84570,2000,1,10,75.00000
84570,2000,1,11,74.00000
84570,2000,1,12,75.00000
84570,2000,1,13,75.50000
84570,2000,1,14,69.00000
84570,2000,1,15,67.00000
84570,2000,1,16,68.50000
84570,2000,1,17,67.50000
84570,2000,1,18,63.50000
84570,2000,1,19,66.00000
84570,2000,1,20,70.50000
84570,2000,1,21,64.50000
84570,2000,1,22,65.50000
84570,2000,1,23,72.00000
84570,2000,1,24,71.00000
84570,2000,1,25,65.00000
84570,2000,1,26,63.50000
84570,2000,1,27,56.50000
84570,2000,1,28,65.00000
84570,2000,1,29,71.00000
84570,2000,1,30,72.00000
84570,2000,1,31,70.50000
84570,2000,2,1,71.00000
84570,2000,2,2,72.00000
84570,2000,2,3,73.00000
84570,2000,2,4,68.00000
84570,2000,2,5,63.50000
84570,2000,2,6,64.50000
84570,2000,2,7,67.50000
84570,2000,2,8,63.50000
84570,2000,2,9,65.00000
84570,2000,2,10,59.50000
84570,2000,2,11,60.50000
84570,2000,2,12,68.50000
84570,2000,2,13,73.50000
84570,2000,2,14,77.00000
84570,2000,2,15,75.50000
84570,2000,2,16,75.00000
84570,2000,2,17,73.00000
84570,2000,2,18,76.50000
84570,2000,2,19,77.00000
84570,2000,2,20,72.50000
84570,2000,2,21,69.50000
84570,2000,2,22,71.00000
84570,2000,2,23,73.00000
84570,2000,2,24,72.50000
84570,2000,2,25,73.50000
84570,2000,2,26,75.00000
84570,2000,2,27,74.50000
84570,2000,2,28,72.00000
84570,2000,2,29,74.50000
84570,2000,3,1,72.50000
84570,2000,3,2,69.00000
84570,2000,3,3,68.00000
84570,2000,3,4,70.00000
84570,2000,3,5,73.50000
84570,2000,3,6,71.00000
84570,2000,3,7,72.50000
84570,2000,3,8,75.50000
84570,2000,3,9,75.50000
84570,2000,3,10,77.00000
84570,2000,3,11,79.00000
84570,2000,3,12,76.00000
84570,2000,3,13,76.00000
84570,2000,3,14,75.00000
84570,2000,3,15,77.00000
84570,2000,3,16,80.50000
84570,2000,3,17,76.50000
84570,2000,3,18,77.00000
84570,2000,3,19,77.50000
84570,2000,3,20,78.50000
84570,2000,3,21,78.50000
84570,2000,3,22,79.00000
84570,2000,3,23,77.00000
84570,2000,3,24,76.00000
84570,2000,3,25,75.50000
84570,2000,3,26,73.00000
84570,2000,3,27,74.00000
84570,2000,3,28,73.50000
84570,2000,3,29,79.50000
84570,2000,3,30,81.00000
84570,2000,3,31,81.00000
84570,2000,4,1,80.50000
84570,2000,4,2,79.00000
84570,2000,4,3,80.50000
84570,2000,4,4,79.50000
84570,2000,4,5,69.50000
84570,2000,4,6,72.50000
84570,2000,4,7,76.00000
84570,2000,4,8,75.50000
84570,2000,4,9,72.50000
84570,2000,4,10,73.00000
84570,2000,4,11,75.50000
84570,2000,4,12,78.00000
84570,2000,4,13,80.00000
84570,2000,4,14,73.00000
84570,2000,4,15,77.50000
84570,2000,4,16,78.00000
84570,2000,4,17,77.00000
84570,2000,4,18,75.00000
84570,2000,4,19,74.00000
84570,2000,4,20,73.50000
84570,2000,4,21,75.00000
84570,2000,4,22,77.00000
84570,2000,4,23,72.00000
84570,2000,4,24,80.50000
84570,2000,4,25,81.50000
84570,2000,4,26,75.50000
84570,2000,4,27,72.50000
84570,2000,4,28,71.50000
84570,2000,4,29,74.00000
84570,2000,4,30,76.00000
84570,2000,5,1,77.00000
84570,2000,5,2,78.00000
84570,2000,5,3,76.00000
84570,2000,5,4,78.50000
84570,2000,5,5,77.50000
84570,2000,5,6,78.00000
84570,2000,5,7,79.00000
84570,2000,5,8,80.50000
84570,2000,5,9,81.50000
84570,2000,5,10,82.00000
84570,2000,5,11,81.50000
84570,2000,5,12,81.50000
84570,2000,5,13,81.50000
84570,2000,5,14,81.50000
84570,2000,5,15,79.00000
84570,2000,5,16,79.50000
84570,2000,5,17,81.00000
84570,2000,5,18,82.50000
84570,2000,5,19,81.50000
84570,2000,5,20,81.50000
84570,2000,5,21,82.00000
84570,2000,5,22,81.50000
84570,2000,5,23,81.00000
84570,2000,5,24,82.50000
84570,2000,5,25,84.50000
84570,2000,5,26,85.50000
84570,2000,5,27,85.50000
84570,2000,5,28,82.50000
84570,2000,5,29,81.00000
84570,2000,5,30,82.00000
84570,2000,5,31,82.00000
84570,2000,6,1,85.00000
84570,2000,6,2,83.00000
84570,2000,6,3,80.50000
84570,2000,6,4,83.00000
84570,2000,6,5,83.50000
84570,2000,6,6,84.50000
84570,2000,6,7,84.50000
84570,2000,6,8,80.50000
84570,2000,6,9,79.50000
84570,2000,6,10,81.50000
84570,2000,6,11,80.50000
84570,2000,6,12,82.50000
84570,2000,6,13,84.50000
84570,2000,6,14,84.50000
84570,2000,6,15,85.00000
84570,2000,6,16,83.00000
84570,2000,6,17,83.50000
84570,2000,6,18,84.00000
84570,2000,6,19,83.00000
84570,2000,6,20,84.50000
84570,2000,6,21,84.00000
84570,2000,6,22,84.00000
84570,2000,6,23,84.50000
84570,2000,6,24,85.50000
84570,2000,6,25,82.50000
84570,2000,6,26,82.00000
84570,2000,6,27,82.00000
84570,2000,6,28,84.00000
84570,2000,6,29,86.50000
84570,2000,6,30,84.50000
84570,2000,7,1,83.50000
84570,2000,7,2,80.00000
84570,2000,7,3,83.50000
84570,2000,7,4,86.00000
84570,2000,7,5,84.50000
84570,2000,7,6,83.00000
84570,2000,7,7,82.00000
84570,2000,7,8,85.50000
84570,2000,7,9,82.50000
84570,2000,7,10,83.00000
84570,2000,7,11,84.00000
84570,2000,7,12,85.00000
84570,2000,7,13,85.00000
84570,2000,7,14,86.00000
84570,2000,7,15,87.50000
